0.00909	0.04312
0.00794	0.04155
0.01071	0.04427
0.01979	0.04598
0.03600	0.04803
0.03393	0.04863
0.03443	0.04767
0.03519	0.04814
0.03971	0.04833
0.04615	0.04865
0.05397	0.04882
0.05290	0.04847
0.05659	0.04816
0.05333	0.04754
0.05733	0.04757
0.08562	0.05163
0.07921	0.04991
0.08121	0.04944
0.06357	0.04756
0.06905	0.04810
0.07428	0.04842
