0.02317	0.02795
0.01664	0.02980
0.02277	0.03706
0.01354	0.03711
0.01840	0.03926
0.02112	0.04169
0.02359	0.03748
0.04606	0.05226
0.04339	0.05179
0.05203	0.04663
0.04791	0.05312
0.04782	0.05275
0.04904	0.05284
0.04897	0.05133
0.05257	0.04732
0.06683	0.05060
0.06384	0.05416
0.07508	0.05780
0.08762	0.05962
0.08597	0.05887
0.09363	0.06056
