0.03589	0.03960
0.03547	0.03963
0.03482	0.03900
0.02762	0.03752
0.03069	0.03820
0.03507	0.03877
0.04311	0.04000
0.04182	0.04013
0.02899	0.03756
0.04301	0.03936
0.05759	0.04086
0.05723	0.04072
0.03881	0.04157
0.05304	0.05023
0.04314	0.05473
0.03046	0.05843
0.05169	0.05660
0.04679	0.06124
0.05359	0.05361
0.10650	0.07571
0.10466	0.07650
