# wavelength     flux_z                     flux12
1000         	1.2240000000000e-05	6.3190000000000e-06
1001         	1.2772394746872e-05	6.5928752101721e-06
1002         	1.3286843336001e-05	6.8576037095969e-06
1003         	1.3775002651693e-05	7.1088777239356e-06
1004         	1.4228529578257e-05	7.3423894788495e-06
1005         	1.4639081000000e-05	7.5538312000000e-06
1006         	1.4998313801230e-05	7.7388951130483e-06
1007         	1.5297884866256e-05	7.8932734436558e-06
1008         	1.5529451079384e-05	8.0126584174837e-06
1009         	1.5684669324922e-05	8.0927422601933e-06
1010         	1.5755196487178e-05	8.1292171974460e-06
1011         	1.5732689450460e-05	8.1177754549029e-06
1012         	1.5608805099075e-05	8.0541092582255e-06
1013         	1.5375200317332e-05	7.9339108330750e-06
1014         	1.5023531989538e-05	7.7528724051128e-06
1015         	1.4545457000000e-05	7.5066862000000e-06
1016         	1.3939210908970e-05	7.1944369885470e-06
1017         	1.3229343980474e-05	6.8287797221595e-06
1018         	1.2446985154481e-05	6.4257618973925e-06
1019         	1.1623263370959e-05	6.0014310108008e-06
1020         	1.0789307569878e-05	5.5718345589391e-06
1021         	9.9762466912061e-06	5.1530200383623e-06
1022         	9.2152096749136e-06	4.7610349456252e-06
1023         	8.5373254609690e-06	4.4119267772825e-06
1024         	7.9737229893415e-06	4.1217430298892e-06
1025         	7.5555312000000e-06	3.9065312000000e-06
1026         	7.3067727772882e-06	3.7786721290638e-06
1027         	7.2230453830475e-06	3.7358800381061e-06
1028         	7.2928404234939e-06	3.7722024930461e-06
1029         	7.5046493048435e-06	3.8816870598035e-06
1030         	7.8469634333121e-06	4.0583813042976e-06
1031         	8.3082742151157e-06	4.2963327924479e-06
1032         	8.8770730564703e-06	4.5895890901738e-06
1033         	9.5418513635919e-06	4.9321977633949e-06
1034         	1.0291100542696e-05	5.3182063780304e-06
1035         	1.1113312000000e-05	5.7416625000000e-06
1036         	1.1995676578477e-05	6.1959523110977e-06
1037         	1.2920182868136e-05	6.6718164566162e-06
1038         	1.3867518895744e-05	7.1593341977229e-06
1039         	1.4818372688067e-05	7.6485847955852e-06
1040         	1.5753432271874e-05	8.1296475113705e-06
1041         	1.6653385673931e-05	8.5926016062461e-06
1042         	1.7498920921005e-05	9.0275263413795e-06
1043         	1.8270726039863e-05	9.4245009779381e-06
1044         	1.8949489057273e-05	9.7736047770891e-06
1045         	1.9515898000000e-05	1.0064917000000e-05
1046         	1.9955093707604e-05	1.0290804307845e-05
1047         	2.0270028270809e-05	1.0452782961829e-05
1048         	2.0468106593132e-05	1.0554656623162e-05
1049         	2.0556733578087e-05	1.0600228953056e-05
1050         	2.0543314129191e-05	1.0593303612720e-05
1051         	2.0435253149960e-05	1.0537684263368e-05
1052         	2.0239955543909e-05	1.0437174566208e-05
1053         	1.9964826214555e-05	1.0295578182453e-05
1054         	1.9617270065413e-05	1.0116698773313e-05
1055         	1.9204692000000e-05	9.9043400000000e-06
1056         	1.8736861952107e-05	9.6635248185205e-06
1057         	1.8233009976627e-05	9.4041533640669e-06
1058         	1.7714731158730e-05	9.1373450666279e-06
1059         	1.7203620583585e-05	8.8742193561920e-06
1060         	1.6721273336362e-05	8.6258956627478e-06
1061         	1.6289284502230e-05	8.4034934162837e-06
1062         	1.5929249166359e-05	8.2181320467883e-06
1063         	1.5662762413917e-05	8.0809309842502e-06
1064         	1.5511419330074e-05	8.0030096586579e-06
